transactionId,userId,amount,timestamp,merchant,location,type,is_fraud
tx_7959,user_274,1087.22,2025-02-02 07:22:36.783338,Lyft,"Sydney, Australia",online,0
tx_7960,user_9,4390.63,2025-02-02 07:22:36.783338,Amazon,"Miami, USA",online,0
tx_7961,user_123,3968.93,2025-02-02 07:22:36.783338,Sephora,"Shanghai, China",offline,1
tx_7962,user_4,1486.25,2025-02-02 07:22:36.783338,McDonald's,"Boston, USA",online,0
tx_7963,user_207,4517.51,2025-02-02 07:22:36.783338,Apple,"San Francisco, USA",offline,1
tx_7964,user_403,2366.81,2025-02-02 07:22:36.783338,H&M,"Mexico City, Mexico",online,0
tx_7965,user_347,3144.67,2025-02-02 07:22:36.783338,Nike,"Kyiv, Ukraine",offline,1
tx_7966,user_403,2538.6,2025-02-02 07:22:36.783338,Nike,"Singapore, Singapore",offline,1
tx_7967,user_423,1370.08,2025-02-02 07:22:36.783338,Google Play,"New York, USA",offline,1
tx_7968,user_150,1719.18,2025-02-02 07:22:36.783338,Microsoft Store,"São Paulo, Brazil",online,0
tx_7969,user_317,3432.81,2025-02-02 07:22:36.783338,Disney+,"Manchester, UK",online,0
tx_7970,user_354,421.53,2025-02-02 07:22:36.783338,Adidas,"Toronto, Canada",online,0
tx_7971,user_75,1588.91,2025-02-02 07:22:36.784353,Zara,"Houston, USA",offline,1
tx_7972,user_209,475.2,2025-02-02 07:22:36.784353,H&M,"Los Angeles, USA",offline,1
tx_7973,user_72,3546.65,2025-02-02 07:22:36.784353,Amazon,"Los Angeles, USA",offline,1
tx_7974,user_421,4767.59,2025-02-02 07:22:36.784353,Microsoft Store,"Madrid, Spain",offline,1
tx_7975,user_251,3411.18,2025-02-02 07:22:36.784353,Netflix,"Rome, Italy",online,0
tx_7976,user_356,293.86,2025-02-02 07:22:36.784353,Burger King,"Dubai, UAE",offline,0
tx_7977,user_448,3705.22,2025-02-02 07:22:36.784353,Amazon,"Tokyo, Japan",offline,1
tx_7978,user_410,1087.35,2025-02-02 07:22:36.784353,IKEA,"Sydney, Australia",offline,1
tx_7979,user_305,4184.82,2025-02-02 07:22:36.784353,Microsoft Store,"Rome, Italy",offline,1
tx_7980,user_170,4683.51,2025-02-02 07:22:36.784353,Burger King,"Paris, France",online,0
tx_7981,user_202,2802.01,2025-02-02 07:22:36.784353,PlayStation Store,"Boston, USA",online,0
tx_7982,user_462,775.58,2025-02-02 07:22:36.784353,Amazon,"Toronto, Canada",online,0
tx_7983,user_223,1034.46,2025-02-02 07:22:36.784353,Hulu,"Seattle, USA",offline,1
tx_7984,user_57,3709.92,2025-02-02 07:22:36.784353,Starbucks,"New York, USA",offline,1
tx_7985,user_431,143.1,2025-02-02 07:22:36.784353,Google Play,"Osaka, Japan",online,0
tx_7986,user_9,3768.84,2025-02-02 07:22:36.784353,Burger King,"Chicago, USA",online,0
tx_7987,user_188,4763.58,2025-02-02 07:22:36.784353,Zara,"Sydney, Australia",offline,1
tx_7988,user_350,3342.51,2025-02-02 07:22:36.784353,Adidas,"New York, USA",offline,1
tx_7989,user_121,459.24,2025-02-02 07:22:36.784353,Burger King,"Madrid, Spain",offline,1
tx_7990,user_128,2605.54,2025-02-02 07:22:36.784353,H&M,"Manchester, UK",offline,1
tx_7991,user_468,2723.06,2025-02-02 07:22:36.784353,Starbucks,"Singapore, Singapore",offline,1
tx_7992,user_198,4079.45,2025-02-02 07:22:36.784353,H&M,"London, UK",online,0
tx_7993,user_136,3951.75,2025-02-02 07:22:36.784353,IKEA,"Miami, USA",offline,1
tx_7994,user_181,2916.24,2025-02-02 07:22:36.784353,Target,"New York, USA",offline,1
tx_7995,user_153,2185.88,2025-02-02 07:22:36.784353,Hulu,"San Francisco, USA",online,0
tx_7996,user_367,2229.72,2025-02-02 07:22:36.784353,H&M,"Kyiv, Ukraine",offline,1
tx_7997,user_230,1325.96,2025-02-02 07:22:36.784353,H&M,"Vancouver, Canada",online,0
tx_7998,user_425,3070.19,2025-02-02 07:22:36.784353,AliExpress,"Boston, USA",offline,1
tx_7999,user_154,2725.58,2025-02-02 07:22:36.784353,Starbucks,"Toronto, Canada",offline,1
tx_8000,user_483,3233.56,2025-02-02 07:22:36.784353,H&M,"Manchester, UK",online,0
tx_8001,user_422,1227.74,2025-02-02 07:22:36.784353,Microsoft Store,"Kyiv, Ukraine",offline,1
tx_8002,user_381,539.01,2025-02-02 07:22:36.784353,Target,"London, UK",online,0
tx_8003,user_457,1853.89,2025-02-02 07:22:36.784353,Lyft,"New York, USA",online,0
tx_8004,user_275,1774.05,2025-02-02 07:22:36.784353,Google Play,"Mexico City, Mexico",online,0
tx_8005,user_174,2233.62,2025-02-02 07:22:36.784353,Target,"Kyiv, Ukraine",online,0
tx_8006,user_376,4994.88,2025-02-02 07:22:36.784353,Lyft,"Manchester, UK",online,0
tx_8007,user_7,2734.85,2025-02-02 07:22:36.784353,Amazon,"Rome, Italy",online,0
tx_8008,user_293,4243.13,2025-02-02 07:22:36.784353,Tesla,"Rome, Italy",offline,1
tx_8009,user_343,1099.52,2025-02-02 07:22:36.784353,Nike,"Melbourne, Australia",offline,1
tx_8010,user_290,2168.48,2025-02-02 07:22:36.784353,eBay,"London, UK",offline,1
tx_8011,user_129,1926.3,2025-02-02 07:22:36.784353,eBay,"Toronto, Canada",offline,1
tx_8012,user_228,3372.66,2025-02-02 07:22:36.784353,BestBuy,"London, UK",offline,1
tx_8013,user_228,2120.85,2025-02-02 07:22:36.784353,Google Play,"Los Angeles, USA",online,0
tx_8014,user_251,1116.67,2025-02-02 07:22:36.784353,PlayStation Store,"Seattle, USA",offline,1
tx_8015,user_400,2202.98,2025-02-02 07:22:36.784353,Microsoft Store,"Madrid, Spain",online,0
tx_8016,user_365,738.27,2025-02-02 07:22:36.784353,Burger King,"New York, USA",online,0
tx_8017,user_288,4544.97,2025-02-02 07:22:36.784353,PlayStation Store,"Osaka, Japan",online,0
tx_8018,user_401,2026.03,2025-02-02 07:22:36.784353,BestBuy,"Tokyo, Japan",offline,1
tx_8019,user_330,4673.59,2025-02-02 07:22:36.784353,BestBuy,"Sydney, Australia",offline,1
tx_8020,user_464,567.74,2025-02-02 07:22:36.784353,PlayStation Store,"Seattle, USA",online,0
tx_8021,user_192,1680.77,2025-02-02 07:22:36.784353,Netflix,"Boston, USA",online,0
tx_8022,user_221,3815.34,2025-02-02 07:22:36.784353,Amazon,"Dubai, UAE",offline,1
tx_8023,user_129,577.22,2025-02-02 07:22:36.784353,Netflix,"Manchester, UK",online,0
tx_8024,user_340,2050.52,2025-02-02 07:22:36.784353,Nike,"Chicago, USA",offline,1
tx_8025,user_370,4706.92,2025-02-02 07:22:36.784353,McDonald's,"Miami, USA",online,0
tx_8026,user_133,2745.9,2025-02-02 07:22:36.784353,BestBuy,"Shanghai, China",online,0
tx_8027,user_382,4036.9,2025-02-02 07:22:36.784353,IKEA,"Shanghai, China",offline,1
tx_8028,user_87,3704.36,2025-02-02 07:22:36.784353,Burger King,"Dubai, UAE",offline,1
tx_8029,user_368,4738.58,2025-02-02 07:22:36.784353,Zara,"Seattle, USA",offline,1
tx_8030,user_113,1611.99,2025-02-02 07:22:36.784353,Burger King,"Houston, USA",online,0
tx_8031,user_290,2674.55,2025-02-02 07:22:36.784353,PlayStation Store,"Singapore, Singapore",online,0
tx_8032,user_457,3224.01,2025-02-02 07:22:36.784353,IKEA,"Rome, Italy",offline,1
tx_8033,user_388,4582.12,2025-02-02 07:22:36.784353,Microsoft Store,"San Francisco, USA",online,0
tx_8034,user_404,2252.69,2025-02-02 07:22:36.784353,Tesla,"Boston, USA",offline,1
tx_8035,user_117,3769.92,2025-02-02 07:22:36.784353,Sephora,"San Francisco, USA",offline,0
tx_8036,user_373,1364.43,2025-02-02 07:22:36.784353,Google Play,"Seattle, USA",offline,1
tx_8037,user_416,789.08,2025-02-02 07:22:36.784353,Tesla,"Vancouver, Canada",online,0
tx_8038,user_230,2909.58,2025-02-02 07:22:36.784353,Microsoft Store,"Melbourne, Australia",online,0
tx_8039,user_31,2886.27,2025-02-02 07:22:36.784353,Amazon,"Kyiv, Ukraine",online,0
tx_8040,user_57,3412.54,2025-02-02 07:22:36.784353,Lyft,"Madrid, Spain",online,0
tx_8041,user_266,1106.5,2025-02-02 07:22:36.784353,Tesla,"New York, USA",online,0
tx_8042,user_389,3200.14,2025-02-02 07:22:36.784353,Nike,"Berlin, Germany",online,0
tx_8043,user_439,531.3,2025-02-02 07:22:36.784353,McDonald's,"Shanghai, China",online,0
tx_8044,user_360,2327.2,2025-02-02 07:22:36.784353,PlayStation Store,"Berlin, Germany",offline,1
tx_8045,user_355,3607.55,2025-02-02 07:22:36.784353,Starbucks,"Dubai, UAE",offline,1
tx_8046,user_214,2162.68,2025-02-02 07:22:36.784353,Burger King,"São Paulo, Brazil",offline,1
tx_8047,user_151,1317.06,2025-02-02 07:22:36.784353,BestBuy,"Kyiv, Ukraine",offline,1
tx_8048,user_176,2123.61,2025-02-02 07:22:36.784353,AliExpress,"Berlin, Germany",offline,0
tx_8049,user_479,2683.3,2025-02-02 07:22:36.784353,Apple,"Los Angeles, USA",online,0
tx_8050,user_239,14.16,2025-02-02 07:22:36.785352,Lyft,"Kyiv, Ukraine",offline,1
tx_8051,user_413,885.74,2025-02-02 07:22:36.785352,Disney+,"Rome, Italy",online,0
tx_8052,user_239,746.85,2025-02-02 07:22:36.785352,Apple,"Seattle, USA",online,0
tx_8053,user_52,2840.99,2025-02-02 07:22:36.785352,Burger King,"Houston, USA",online,0
tx_8054,user_168,3434.53,2025-02-02 07:22:36.785352,Lyft,"Mexico City, Mexico",online,0
tx_8055,user_441,176.93,2025-02-02 07:22:36.785352,Netflix,"Sydney, Australia",offline,1
tx_8056,user_436,4785.6,2025-02-02 07:22:36.785352,Hulu,"Toronto, Canada",offline,1
tx_8057,user_285,4486.41,2025-02-02 07:22:36.785352,Apple,"Vancouver, Canada",online,0
tx_8058,user_243,831.13,2025-02-02 07:22:36.785352,Walmart,"Paris, France",offline,1
tx_8059,user_76,2067.99,2025-02-02 07:22:36.785352,IKEA,"New York, USA",online,0
tx_8060,user_499,4256.11,2025-02-02 07:22:36.785352,Apple,"Houston, USA",online,0
tx_8061,user_456,893.95,2025-02-02 07:22:36.785352,Microsoft Store,"Houston, USA",online,0
tx_8062,user_271,231.26,2025-02-02 07:22:36.785352,Google Play,"Mexico City, Mexico",offline,1
tx_8063,user_79,1335.79,2025-02-02 07:22:36.785352,Microsoft Store,"Madrid, Spain",online,0
tx_8064,user_487,283.68,2025-02-02 07:22:36.785352,PlayStation Store,"Manchester, UK",online,0
tx_8065,user_440,3560.76,2025-02-02 07:22:36.785352,Google Play,"Toronto, Canada",online,0
tx_8066,user_442,600.39,2025-02-02 07:22:36.785352,Target,"Houston, USA",offline,1
tx_8067,user_157,2529.92,2025-02-02 07:22:36.785352,Google Play,"Vancouver, Canada",offline,1
tx_8068,user_107,475.9,2025-02-02 07:22:36.785352,Walmart,"Berlin, Germany",offline,1
tx_8069,user_393,567.66,2025-02-02 07:22:36.785352,Nike,"Manchester, UK",offline,1
tx_8070,user_60,4453.09,2025-02-02 07:22:36.785352,Microsoft Store,"Singapore, Singapore",offline,1
tx_8071,user_211,4463.42,2025-02-02 07:22:36.785352,AliExpress,"Chicago, USA",offline,1
tx_8072,user_416,3854.25,2025-02-02 07:22:36.785352,Uber,"Madrid, Spain",offline,1
tx_8073,user_424,199.88,2025-02-02 07:22:36.785352,BestBuy,"Mexico City, Mexico",online,0
tx_8074,user_234,3584.91,2025-02-02 07:22:36.785352,Adidas,"Seattle, USA",offline,1
tx_8075,user_191,4892.84,2025-02-02 07:22:36.785352,Netflix,"Manchester, UK",online,0
tx_8076,user_432,1759.2,2025-02-02 07:22:36.785352,Burger King,"San Francisco, USA",offline,1
tx_8077,user_170,3884.62,2025-02-02 07:22:36.785352,BestBuy,"Houston, USA",online,0
tx_8078,user_322,4620.94,2025-02-02 07:22:36.785352,Uber,"Melbourne, Australia",online,0
tx_8079,user_286,3836.68,2025-02-02 07:22:36.785352,Walmart,"Madrid, Spain",offline,0
tx_8080,user_288,2993.78,2025-02-02 07:22:36.785352,H&M,"Paris, France",offline,1
tx_8081,user_210,4052.83,2025-02-02 07:22:36.785352,Walmart,"Tokyo, Japan",offline,1
tx_8082,user_437,1953.62,2025-02-02 07:22:36.785352,Starbucks,"Tokyo, Japan",online,0
tx_8083,user_167,3206.68,2025-02-02 07:22:36.785352,Disney+,"Miami, USA",offline,1
tx_8084,user_24,2251.54,2025-02-02 07:22:36.785352,Target,"Shanghai, China",offline,1
tx_8085,user_296,619.21,2025-02-02 07:22:36.785352,Tesla,"San Francisco, USA",offline,1
tx_8086,user_16,2368.3,2025-02-02 07:22:36.785352,IKEA,"Melbourne, Australia",online,0
tx_8087,user_173,2433.9,2025-02-02 07:22:36.785352,Burger King,"Chicago, USA",offline,1
tx_8088,user_378,2256.25,2025-02-02 07:22:36.785352,Hulu,"Dubai, UAE",offline,1
tx_8089,user_107,3774.85,2025-02-02 07:22:36.785352,Microsoft Store,"Mexico City, Mexico",online,0
tx_8090,user_314,3784.39,2025-02-02 07:22:36.785352,Hulu,"San Francisco, USA",offline,1
tx_8091,user_201,4860.03,2025-02-02 07:22:36.785875,H&M,"Boston, USA",online,0
tx_8092,user_13,3389.55,2025-02-02 07:22:36.785875,Tesla,"Mexico City, Mexico",online,0
tx_8093,user_434,666.64,2025-02-02 07:22:36.785875,H&M,"Beijing, China",offline,1
tx_8094,user_233,666.05,2025-02-02 07:22:36.785875,Nike,"Beijing, China",offline,1
tx_8095,user_69,1697.71,2025-02-02 07:22:36.785875,Nike,"Houston, USA",online,0
tx_8096,user_422,3972.55,2025-02-02 07:22:36.785875,AliExpress,"Chicago, USA",offline,1
tx_8097,user_246,3773.7,2025-02-02 07:22:36.785875,Disney+,"Shanghai, China",offline,1
tx_8098,user_437,567.82,2025-02-02 07:22:36.785875,Tesla,"Kyiv, Ukraine",online,0
tx_8099,user_370,3183.15,2025-02-02 07:22:36.785875,Microsoft Store,"London, UK",online,0
tx_8100,user_171,3039.95,2025-02-02 07:22:36.785875,Burger King,"Singapore, Singapore",online,0
tx_8101,user_269,4468.13,2025-02-02 07:22:36.785875,Walmart,"Seattle, USA",online,0
tx_8102,user_487,2170.34,2025-02-02 07:22:36.785875,Apple,"San Francisco, USA",online,0
tx_8103,user_327,1687.09,2025-02-02 07:22:36.785875,Zara,"San Francisco, USA",offline,1
tx_8104,user_349,4236.12,2025-02-02 07:22:36.785875,Uber,"Dubai, UAE",offline,1
tx_8105,user_200,1320.05,2025-02-02 07:22:36.785875,Amazon,"Chicago, USA",online,0
tx_8106,user_407,152.81,2025-02-02 07:22:36.785875,Walmart,"Dubai, UAE",offline,0
tx_8107,user_129,2245.38,2025-02-02 07:22:36.785875,Sephora,"San Francisco, USA",offline,1
tx_8108,user_92,4945.76,2025-02-02 07:22:36.785875,Microsoft Store,"Boston, USA",online,0
tx_8109,user_450,454.25,2025-02-02 07:22:36.785875,Target,"Singapore, Singapore",offline,1
tx_8110,user_85,4213.6,2025-02-02 07:22:36.785875,Adidas,"Seattle, USA",online,0
tx_8111,user_40,1532.18,2025-02-02 07:22:36.785875,Hulu,"Manchester, UK",offline,0
tx_8112,user_187,983.38,2025-02-02 07:22:36.785875,Sephora,"Vancouver, Canada",offline,1
tx_8113,user_421,2458.71,2025-02-02 07:22:36.785875,Google Play,"London, UK",offline,1
tx_8114,user_276,3557.59,2025-02-02 07:22:36.785875,Sephora,"London, UK",offline,1
tx_8115,user_38,143.45,2025-02-02 07:22:36.785875,PlayStation Store,"Manchester, UK",offline,1
tx_8116,user_413,3544.7,2025-02-02 07:22:36.785875,Hulu,"Boston, USA",offline,1
tx_8117,user_169,3191.64,2025-02-02 07:22:36.785875,Target,"Madrid, Spain",online,0
tx_8118,user_47,2820.94,2025-02-02 07:22:36.785875,BestBuy,"Melbourne, Australia",offline,1
tx_8119,user_317,4885.55,2025-02-02 07:22:36.785875,Starbucks,"Houston, USA",offline,1
tx_8120,user_159,4040.11,2025-02-02 07:22:36.785875,McDonald's,"Osaka, Japan",offline,1
tx_8121,user_409,4442.63,2025-02-02 07:22:36.785875,BestBuy,"Vancouver, Canada",offline,0
tx_8122,user_349,1192.84,2025-02-02 07:22:36.785875,Adidas,"Osaka, Japan",offline,1
tx_8123,user_174,3730.03,2025-02-02 07:22:36.785875,H&M,"Seattle, USA",online,0
tx_8124,user_372,327.86,2025-02-02 07:22:36.785875,Sephora,"São Paulo, Brazil",offline,1
tx_8125,user_14,1665.3,2025-02-02 07:22:36.785875,Burger King,"Osaka, Japan",offline,1
tx_8126,user_289,3464.79,2025-02-02 07:22:36.785875,Starbucks,"Boston, USA",offline,1
tx_8127,user_497,811.47,2025-02-02 07:22:36.785875,Walmart,"Rome, Italy",online,0
tx_8128,user_458,1538.47,2025-02-02 07:22:36.785875,Uber,"Dubai, UAE",online,0
tx_8129,user_195,3232.33,2025-02-02 07:22:36.785875,Sephora,"Toronto, Canada",offline,1
tx_8130,user_355,2634.16,2025-02-02 07:22:36.785875,Google Play,"Boston, USA",offline,1
tx_8131,user_237,2382.02,2025-02-02 07:22:36.785875,Netflix,"Madrid, Spain",offline,1
tx_8132,user_271,3822.51,2025-02-02 07:22:36.785875,Burger King,"Vancouver, Canada",offline,0
tx_8133,user_103,719.44,2025-02-02 07:22:36.785875,Microsoft Store,"Singapore, Singapore",online,0
tx_8134,user_185,1721.61,2025-02-02 07:22:36.785875,McDonald's,"Seattle, USA",online,0
tx_8135,user_227,446.25,2025-02-02 07:22:36.785875,Zara,"Seattle, USA",online,0
tx_8136,user_186,3841.59,2025-02-02 07:22:36.785875,Zara,"Kyiv, Ukraine",online,0
tx_8137,user_33,3947.28,2025-02-02 07:22:36.785875,Netflix,"Sydney, Australia",online,0
tx_8138,user_440,525.1,2025-02-02 07:22:36.785875,Tesla,"Los Angeles, USA",offline,1
tx_8139,user_421,869.86,2025-02-02 07:22:36.785875,Hulu,"Tokyo, Japan",offline,1
tx_8140,user_243,2479.16,2025-02-02 07:22:36.785875,IKEA,"Paris, France",offline,1
tx_8141,user_435,2551.89,2025-02-02 07:22:36.785875,eBay,"Madrid, Spain",online,0
tx_8142,user_268,4542.33,2025-02-02 07:22:36.785875,Microsoft Store,"Berlin, Germany",online,0
tx_8143,user_419,61.11,2025-02-02 07:22:36.785875,PlayStation Store,"Sydney, Australia",online,0
tx_8144,user_203,1324.32,2025-02-02 07:22:36.785875,Zara,"Shanghai, China",online,0
tx_8145,user_203,1638.6,2025-02-02 07:22:36.785875,Uber,"London, UK",online,0
tx_8146,user_440,2946.46,2025-02-02 07:22:36.785875,Lyft,"London, UK",online,0
tx_8147,user_281,1315.67,2025-02-02 07:22:36.785875,IKEA,"Melbourne, Australia",online,0
tx_8148,user_325,3600.17,2025-02-02 07:22:36.785875,AliExpress,"Manchester, UK",online,0
tx_8149,user_479,1308.68,2025-02-02 07:22:36.785875,Amazon,"Mexico City, Mexico",offline,1
tx_8150,user_416,73.25,2025-02-02 07:22:36.785875,H&M,"Osaka, Japan",offline,0
tx_8151,user_475,3968.7,2025-02-02 07:22:36.785875,Walmart,"Osaka, Japan",online,0
tx_8152,user_38,3599.84,2025-02-02 07:22:36.785875,Tesla,"Boston, USA",offline,1
tx_8153,user_389,877.83,2025-02-02 07:22:36.785875,AliExpress,"Houston, USA",online,0
tx_8154,user_109,3574.01,2025-02-02 07:22:36.785875,eBay,"Boston, USA",online,0
tx_8155,user_472,857.29,2025-02-02 07:22:36.785875,Burger King,"Osaka, Japan",offline,1
tx_8156,user_143,1712.31,2025-02-02 07:22:36.785875,PlayStation Store,"Mexico City, Mexico",offline,0
tx_8157,user_360,2611.89,2025-02-02 07:22:36.785875,Lyft,"Sydney, Australia",online,0
tx_8158,user_467,1763.93,2025-02-02 07:22:36.785875,PlayStation Store,"Beijing, China",online,0
tx_8159,user_477,8.33,2025-02-02 07:22:36.785875,Zara,"Boston, USA",offline,1
tx_8160,user_240,1043.99,2025-02-02 07:22:36.785875,Walmart,"Los Angeles, USA",offline,1
tx_8161,user_52,2717.96,2025-02-02 07:22:36.785875,Disney+,"Boston, USA",offline,1
tx_8162,user_148,254.77,2025-02-02 07:22:36.785875,Google Play,"Paris, France",online,0
tx_8163,user_193,2478.14,2025-02-02 07:22:36.785875,Netflix,"Berlin, Germany",online,0
tx_8164,user_342,2244.71,2025-02-02 07:22:36.785875,Hulu,"São Paulo, Brazil",offline,1
tx_8165,user_349,4261.3,2025-02-02 07:22:36.785875,Disney+,"New York, USA",offline,1
tx_8166,user_178,932.15,2025-02-02 07:22:36.785875,Hulu,"Paris, France",offline,1
tx_8167,user_441,2463.03,2025-02-02 07:22:36.785875,AliExpress,"São Paulo, Brazil",offline,1
tx_8168,user_212,4112.24,2025-02-02 07:22:36.785875,H&M,"Paris, France",online,0
tx_8169,user_325,2939.97,2025-02-02 07:22:36.785875,AliExpress,"Shanghai, China",offline,1
tx_8170,user_286,3859.28,2025-02-02 07:22:36.785875,Adidas,"São Paulo, Brazil",offline,1
tx_8171,user_196,4700.27,2025-02-02 07:22:36.786881,BestBuy,"Chicago, USA",online,0
tx_8172,user_331,625.8,2025-02-02 07:22:36.786881,Target,"Dubai, UAE",offline,1
tx_8173,user_458,859.93,2025-02-02 07:22:36.786881,Adidas,"Beijing, China",offline,1
tx_8174,user_106,149.33,2025-02-02 07:22:36.786881,Lyft,"Paris, France",online,0
tx_8175,user_22,2062.89,2025-02-02 07:22:36.786881,Uber,"Chicago, USA",offline,1
tx_8176,user_283,154.94,2025-02-02 07:22:36.786881,BestBuy,"Tokyo, Japan",offline,1
tx_8177,user_239,3682.11,2025-02-02 07:22:36.786881,BestBuy,"Melbourne, Australia",online,0
tx_8178,user_79,4079.16,2025-02-02 07:22:36.786881,Netflix,"Seattle, USA",online,0
tx_8179,user_52,1165.86,2025-02-02 07:22:36.786881,Netflix,"Singapore, Singapore",online,0
tx_8180,user_383,4960.9,2025-02-02 07:22:36.786881,Starbucks,"Manchester, UK",offline,1
tx_8181,user_350,4528.11,2025-02-02 07:22:36.786881,Microsoft Store,"Mexico City, Mexico",online,0
tx_8182,user_41,380.61,2025-02-02 07:22:36.786881,Zara,"Kyiv, Ukraine",offline,0
tx_8183,user_338,3323.18,2025-02-02 07:22:36.786881,Microsoft Store,"Kyiv, Ukraine",online,0
tx_8184,user_383,698.31,2025-02-02 07:22:36.786881,IKEA,"Los Angeles, USA",offline,1
tx_8185,user_198,805.06,2025-02-02 07:22:36.786881,BestBuy,"Mexico City, Mexico",online,0
tx_8186,user_143,365.14,2025-02-02 07:22:36.786881,Disney+,"São Paulo, Brazil",offline,1
tx_8187,user_150,3628.58,2025-02-02 07:22:36.786881,Amazon,"Seattle, USA",offline,1
tx_8188,user_379,2082.79,2025-02-02 07:22:36.786881,eBay,"Toronto, Canada",online,0
tx_8189,user_230,3607.18,2025-02-02 07:22:36.786881,Nike,"Miami, USA",offline,1
tx_8190,user_386,3675.1,2025-02-02 07:22:36.786881,Walmart,"Houston, USA",offline,0
tx_8191,user_35,1681.87,2025-02-02 07:22:36.786881,Walmart,"Berlin, Germany",offline,1
tx_8192,user_207,452.36,2025-02-02 07:22:36.786881,Tesla,"Mexico City, Mexico",offline,1
tx_8193,user_428,268.76,2025-02-02 07:22:36.786881,Netflix,"Rome, Italy",online,0
tx_8194,user_292,3319.29,2025-02-02 07:22:36.786881,Microsoft Store,"London, UK",online,0
tx_8195,user_21,1736.3,2025-02-02 07:22:36.786881,Google Play,"Dubai, UAE",offline,1
tx_8196,user_498,2000.12,2025-02-02 07:22:36.786881,Starbucks,"Berlin, Germany",online,0
tx_8197,user_333,470.09,2025-02-02 07:22:36.786881,eBay,"Vancouver, Canada",offline,0
tx_8198,user_437,4715.6,2025-02-02 07:22:36.786881,AliExpress,"Kyiv, Ukraine",online,0
tx_8199,user_194,1719.82,2025-02-02 07:22:36.786881,McDonald's,"Vancouver, Canada",offline,1
tx_8200,user_473,1244.47,2025-02-02 07:22:36.786881,Zara,"Seattle, USA",online,0
tx_8201,user_223,841.35,2025-02-02 07:22:36.786881,Sephora,"Melbourne, Australia",offline,1
tx_8202,user_362,3272.58,2025-02-02 07:22:36.786881,PlayStation Store,"Madrid, Spain",online,0
tx_8203,user_439,3098.63,2025-02-02 07:22:36.786881,Tesla,"Mexico City, Mexico",offline,1
tx_8204,user_322,3949.83,2025-02-02 07:22:36.786881,Sephora,"Rome, Italy",offline,1
tx_8205,user_126,893.95,2025-02-02 07:22:36.786881,Disney+,"Seattle, USA",offline,1
tx_8206,user_305,3841.39,2025-02-02 07:22:36.786881,Apple,"Boston, USA",offline,1
tx_8207,user_365,505.09,2025-02-02 07:22:36.786881,H&M,"Vancouver, Canada",online,0
tx_8208,user_382,824.45,2025-02-02 07:22:36.786881,H&M,"Houston, USA",online,0
tx_8209,user_430,1043.05,2025-02-02 07:22:36.786881,Uber,"Melbourne, Australia",offline,1
tx_8210,user_239,2836.39,2025-02-02 07:22:36.786881,Zara,"Los Angeles, USA",offline,1
tx_8211,user_332,2048.49,2025-02-02 07:22:36.786881,Google Play,"Toronto, Canada",offline,1
tx_8212,user_225,3269.02,2025-02-02 07:22:36.786881,Lyft,"São Paulo, Brazil",online,0
tx_8213,user_209,1651.78,2025-02-02 07:22:36.786881,BestBuy,"Melbourne, Australia",offline,1
tx_8214,user_168,2396.32,2025-02-02 07:22:36.786881,Sephora,"Dubai, UAE",online,0
tx_8215,user_200,3316.09,2025-02-02 07:22:36.786881,Google Play,"Beijing, China",online,0
tx_8216,user_177,4373.22,2025-02-02 07:22:36.786881,BestBuy,"Osaka, Japan",offline,0
tx_8217,user_415,2750.5,2025-02-02 07:22:36.786881,Hulu,"Shanghai, China",online,0
tx_8218,user_165,130.83,2025-02-02 07:22:36.786881,Adidas,"Kyiv, Ukraine",offline,1
tx_8219,user_101,29.05,2025-02-02 07:22:36.786881,Lyft,"Manchester, UK",offline,1
tx_8220,user_52,940.31,2025-02-02 07:22:36.786881,Uber,"Osaka, Japan",online,0
tx_8221,user_479,3809.75,2025-02-02 07:22:36.786881,eBay,"Houston, USA",offline,1
tx_8222,user_296,3530.08,2025-02-02 07:22:36.786881,AliExpress,"Osaka, Japan",online,0
tx_8223,user_450,512.65,2025-02-02 07:22:36.786881,Microsoft Store,"Tokyo, Japan",offline,1
tx_8224,user_253,2116.96,2025-02-02 07:22:36.786881,Netflix,"Madrid, Spain",online,0
tx_8225,user_177,604.81,2025-02-02 07:22:36.786881,Lyft,"Chicago, USA",online,0
tx_8226,user_442,2940.65,2025-02-02 07:22:36.786881,Sephora,"Seattle, USA",online,0
tx_8227,user_105,4528.79,2025-02-02 07:22:36.786881,Netflix,"Mexico City, Mexico",online,0
tx_8228,user_100,4903.63,2025-02-02 07:22:36.786881,BestBuy,"Paris, France",online,0
tx_8229,user_63,3157.0,2025-02-02 07:22:36.786881,Hulu,"Rome, Italy",online,0
tx_8230,user_471,3009.68,2025-02-02 07:22:36.786881,AliExpress,"Osaka, Japan",offline,1
tx_8231,user_28,1767.61,2025-02-02 07:22:36.786881,Microsoft Store,"Miami, USA",offline,1
tx_8232,user_388,1509.2,2025-02-02 07:22:36.786881,Tesla,"Beijing, China",online,0
tx_8233,user_423,3750.35,2025-02-02 07:22:36.786881,Amazon,"São Paulo, Brazil",offline,1
tx_8234,user_467,3149.7,2025-02-02 07:22:36.786881,Apple,"London, UK",online,0
tx_8235,user_177,2221.75,2025-02-02 07:22:36.786881,Adidas,"Shanghai, China",online,0
tx_8236,user_337,568.53,2025-02-02 07:22:36.786881,H&M,"Berlin, Germany",offline,1
